id,frame,t,x,y,v,phi,phi_dot,a,car_width,car_height
2,64,2.56,81.47,26.1,32.374999999999886,-3.141592653589793,0.0,-1.562500000001421,4.24,1.92
3,64,2.56,272.4,31.781555337289667,35.875,8.284837704763959e-09,-9.64504130856754e-08,0.0,3.94,1.92
4,64,2.56,159.76,37.97089048532482,56.22628816802988,2.438032247310158,4.43442563496999,-195.30630619721194,5.05,2.22
5,64,2.56,201.29,32.58793808078699,48.56068449995845,2.675235770710242,-0.10271410343594312,2.375054565185451,4.24,1.82
6,64,2.56,300.37,26.1,23.375,0.0,0.0,-1.5625,11.82,2.5
7,64,2.56,234.47,39.9,33.375000000000455,0.0,0.0,3.1250000000113687,4.75,2.02
8,64,2.56,159.79,36.78883424843295,32.763546142840596,2.849415955171935,1.3130298563803606,-12.348049669084276,5.76,2.43
9,64,2.56,226.41,30.569794866234524,36.37524483006919,3.1379236794041194,-0.03252005024067017,1.5671182096098164,4.85,2.02
10,64,2.56,260.1,33.82700965906213,23.375177027216388,0.0038918656433546417,-0.045172891237195104,-1.5670453273644398,9.2,2.5
11,64,2.56,243.59,26.1,24.25,0.0,0.0589667898375001,1.565890186681031,4.14,1.92
12,64,2.56,102.94,26.1,36.125,0.0,0.0,1.5625,3.64,1.82
14,64,2.56,381.35,26.1,42.37500000000091,0.0,0.0,3.1249999999886313,4.95,1.92
15,64,2.56,33.85,27.23110706247321,36.64931300229534,0.23698188748002558,1.5618476288378123,15.809335866051185,3.64,1.72
2,65,2.6,80.17,26.1,32.249999999999886,-3.141592653589793,0.0,-1.562499999998579,4.24,1.92
3,65,2.6,273.83,31.781555346537683,36.0,5.254995549819341e-09,-6.203870450147682e-08,4.687500000005684,3.94,1.92
4,65,2.6,158.05,39.14847291210322,48.17325438396337,2.662518069259729,6.098225305040259,-155.77637901708817,5.05,2.22
5,65,2.6,199.55,33.465306943162275,48.21791941321395,2.689561659989618,0.7525857117665495,-16.80739995211775,4.24,1.82
6,65,2.6,301.3,26.1,23.25,0.0,0.0,-3.1250000000056843,11.82,2.5
7,65,2.6,235.81,39.9,33.500000000000455,0.0,0.0,1.5624999999943157,4.75,2.02
8,65,2.6,158.53,37.12985724972707,32.44527772930173,2.9162523045331508,1.9111542213801087,-10.366026520633625,5.76,2.43
9,65,2.6,224.95,30.57605782257251,36.500491033353114,3.136405589340681,-0.04638926171175228,0.009322432391854818,4.85,2.02
10,65,2.6,261.03,33.82984202229932,23.250072252228307,0.0024930361866370987,-0.028891957337484717,-0.001847896340564148,9.2,2.5
11,65,2.6,244.56,26.1,24.37527121493448,0.0047173431870000115,0.13476864407061237,1.580209380467977,4.14,1.92
12,65,2.6,104.39,26.1,36.125,0.0,0.0,1.5625,3.64,1.82
14,65,2.6,383.04,26.1,42.49999999999909,0.0,0.0,3.1249999999772626,4.95,1.92
15,65,2.6,35.27,27.62309974781437,37.469180368434124,0.30409782511133754,1.7369117978989737,25.668819969950675,3.64,1.72
2,66,2.64,78.89,26.1,32.25,-3.141592653589793,0.0,1.562500000001421,4.24,1.92
3,66,2.64,275.28,31.781555352424057,36.250000000000455,3.321741104400644e-09,-3.916735506025489e-08,1.5625000000056843,3.94,1.92
4,66,2.64,156.34,39.74735878023729,43.76417784666282,2.925890271713378,5.932289995725121,-67.78528990470102,5.05,2.22
5,66,2.64,197.82,34.272839744460825,47.21609250378903,2.735442627651566,1.4020248816037437,-27.640780125172682,4.24,1.82
6,66,2.64,302.23,26.1,23.124999999999545,0.0,0.0,-1.5625000000056843,11.82,2.5
7,66,2.64,237.15,39.9,33.5,0.0,0.0,-5.6843418860808015e-12,4.75,2.02
8,66,2.64,157.26,37.36879519570591,31.934264021189907,3.0023082928823444,2.32915352469508,-13.079900326294705,5.76,2.43
9,66,2.64,223.49,30.584941229682602,36.37599062466054,3.13421253846718,-0.0658723204590359,-1.5437777206162195,4.85,2.02
10,66,2.64,261.96,33.83164671597627,23.375029195509143,0.0015805090563558721,-0.018551047394798365,1.5617455684459287,9.2,2.5
11,66,2.64,245.54,26.10919888745041,24.376416750437436,0.010781491525648779,0.0714867187191034,-1.5493818631476302,4.14,1.92
12,66,2.64,105.83,26.1,36.25,0.0,0.0,3.125,3.64,1.82
14,66,2.64,384.75,26.1,42.62499999999909,0.0,0.0,3.1250000000227374,4.95,1.92
15,66,2.64,36.71,28.128666339561036,38.702818599891394,0.3759348313119437,1.8295031437189393,29.76200532982,3.64,1.72
2,67,2.68,77.59,26.1,32.375,-3.141592653589793,-2.1316282072803006e-14,1.562500000001421,4.24,1.92
3,67,2.68,276.73,31.781555356170735,36.125000000000455,2.121607334260034e-09,-2.464168922138859e-08,-1.5625000000056843,3.94,1.92
4,67,2.68,154.63,39.89783322637382,42.75043119158729,3.137101268917739,4.270786149939418,-9.98478385434646,5.05,2.22
5,67,2.68,196.08,34.95762061812767,46.00665700320013,2.8017236505179177,1.740548803158596,-28.110892764939535,4.24,1.82
6,67,2.68,303.15,26.1,23.124999999999545,0.0,3.056097788083977e-14,1.5625000000113687,11.82,2.5
7,67,2.68,238.49,39.9,33.5,0.0,2.1289669984683154e-14,-1.5624999999943157,4.75,2.02
8,67,2.68,156.0,37.484543306515896,31.398885703198154,3.1025845865087565,2.577244904863413,-7.6776496516791894,5.76,2.43
9,67,2.68,222.04,30.597534347494317,36.37698881570382,3.131135803703959,-0.09275968769385656,0.0374251033327937,4.85,2.02
10,67,2.68,262.9,33.83279757669583,23.37501189770398,0.0010089523950531643,-0.01162529155546231,-1.5628034575187257,9.2,2.5
11,67,2.68,246.51,26.12102472312405,24.25132066588267,0.010436280684528398,-0.041860769021736535,-1.5718362706779772,4.14,1.92
12,67,2.68,107.29,26.1,36.375,0.0,1.9601178916979268e-14,0.0,3.64,1.82
14,67,2.68,386.45,26.1,42.75000000000091,0.0,1.657242532346384e-14,3.1250000000227374,4.95,1.92
15,67,2.68,38.15,28.759854898445788,39.85014079481972,0.45045807660885284,1.7104350855821089,32.631608572191226,3.64,1.72
2,68,2.72,76.3,26.1,32.375000000000114,3.1415926535897913,2.1316282072803006e-14,1.5625000000029559,4.24,1.92
3,68,2.72,278.17,31.7815553585555,36.125,1.3504060092373038e-09,-1.577593695773156e-08,-5.6274984672199935e-12,3.94,1.92
4,68,2.72,152.92,39.76271941910318,42.9653951383151,-3.0156321434710542,2.54907716573517,9.20670679448449,5.05,2.22
5,68,2.72,194.35,35.499795296673156,44.96722108259386,2.8746865319042545,1.7690409579913364,-20.45919304943618,4.24,1.82
6,68,2.72,304.08,26.1,23.250000000000455,2.6645352591003757e-15,-3.03975501916462e-14,3.1250000000056843,11.82,2.5
7,68,2.72,239.83,39.9,33.375000000000455,1.7763568394002505e-15,-2.1210230917579902e-14,-5.6274984672199935e-12,4.75,2.02
8,68,2.72,154.75,37.466755135355235,31.32005204905557,-3.0746974219081684,2.5498485059044995,5.099983023430923,5.76,2.43
9,68,2.72,220.58,30.61537177200738,36.378984632927164,3.1267917634516715,-0.1307707084261267,0.07463991370485701,4.85,2.02
10,68,2.72,263.83,33.83353345759532,23.250004918907646,0.0006504857319189483,-0.0073055762430539115,-3.125122675957982,9.2,2.5
11,68,2.72,247.48,26.12944600706269,24.250669848783197,0.007432630003910035,-0.06424149551348203,-0.012255764066310348,4.14,1.92
12,68,2.72,108.74,26.1,36.25,1.7763568394002505e-15,-1.9533820913830625e-14,2.8990143619012088e-12,3.64,1.82
14,68,2.72,388.17,26.1,42.87500000000091,1.3322676295501878e-15,-1.6572425323464836e-14,1.5624999999886313,4.95,1.92
15,68,2.72,39.58,29.516656187055805,41.313347285666694,0.5127696381585123,1.3311946593636375,33.83083343863291,3.64,1.72
2,69,2.76,75.0,26.1,32.50000000000023,-3.1415926535897913,2.1316282072803006e-14,1.5624999999971578,4.24,1.92
3,69,2.76,279.62,31.781555360073405,36.125,8.595324452187469e-10,-9.993723688817558e-09,-3.125000000000057,3.94,1.92
4,69,2.76,151.22,39.466021753499454,43.486967735146045,-2.942157865003034,1.5462908120090404,14.405681388800303,5.05,2.22
5,69,2.76,192.61,35.90642313714919,44.36992155924524,2.9432469271572232,1.5611321725783966,-12.810515582549101,4.24,1.82
6,69,2.76,305.01,26.1,23.375,-2.220446049250313e-15,-3.0560977880840956e-14,1.5624999999942588,11.82,2.5
7,69,2.76,241.16,39.9,33.499999999999545,-1.7763568394002505e-15,-2.1289669984683978e-14,3.1249999999943157,4.75,2.02
8,69,2.76,153.5,37.317055318064426,31.806884345072618,-2.9766128401984706,2.2438039118495894,12.90103116582901,5.76,2.43
9,69,2.76,219.13,30.640608083176332,36.382960008800204,3.1206741470298685,-0.18250387041281613,1.709961358870487,4.85,2.02
10,69,2.76,264.76,33.8340074803279,23.125002083627347,0.00042450629560875086,-0.004558789913112699,-3.1250497460441693,9.2,2.5
11,69,2.76,248.45,26.13544429086469,24.250340204757364,0.005296961043449677,-0.04538102236729378,-1.5686933529946714,4.14,1.92
12,69,2.76,110.19,26.1,36.37500000000023,-1.7763568394002505e-15,-1.9601178916980028e-14,1.5624999999971578,3.64,1.82
14,69,2.76,389.88,26.1,42.875,-1.3322676295501878e-15,-1.6572425323464482e-14,-1.1368683772161603e-11,4.95,1.92
15,69,2.76,41.03,30.3812965561242,42.55660746991034,0.5569536493579434,0.863284703105939,20.34026187879192,3.64,1.72
2,70,2.8,73.7,26.1,32.499999999999886,-3.141592653589793,-2.1316282072803006e-14,-1.5625000000028422,4.24,1.92
3,70,2.8,281.06,31.78155536103955,35.875,5.509082079413474e-10,-6.360991228594923e-09,-3.1249999999943157,3.94,1.92
4,70,2.8,149.51,39.07348453758257,44.11784964941913,-2.891928878510332,1.359915185291193,17.217127371326796,5.05,2.22
5,70,2.8,190.87,36.19923479420735,43.94237983598995,2.999577105710525,1.2440952997526438,-8.20831032868,4.24,1.82
6,70,2.8,305.95,26.1,23.375,0.0,3.0397550191645005e-14,-1.5625,11.82,2.5
7,70,2.8,242.51,39.9,33.625,0.0,2.1210230917579076e-14,5.6843418860808015e-12,4.75,2.02
8,70,2.8,152.24,37.048857412053,32.35213454232189,-2.895193108960202,1.7510520778388354,13.586198689455045,5.76,2.43
9,70,2.8,217.67,30.676253506643455,36.515781541636805,3.112191453818647,-0.2552757301586297,1.853152991109937,4.85,2.02
10,70,2.8,265.68,33.83431879428941,23.000000939224115,0.0002857825388695723,-0.0027316512039299813,-1.5625199467003767,9.2,2.5
11,70,2.8,249.42,26.13972220759677,24.125174380543623,0.003802148214526735,-0.03194724385176097,-3.1281254445066793,4.14,1.92
12,70,2.8,111.65,26.1,36.37499999999977,0.0,1.9533820913829864e-14,-1.5625000000056843,3.64,1.82
14,70,2.8,391.6,26.1,42.875,0.0,1.6572425323464192e-14,-3.1250000000113687,4.95,1.92
15,70,2.8,42.47,31.31629919938557,42.940568235970034,0.5818324144069873,0.287291742662962,0.3962635133099184,3.64,1.72
2,71,2.84,72.4,26.1,32.375,-3.141592653589793,0.0,2.8421709430404007e-12,4.24,1.92
3,71,2.84,282.49,31.781555361654508,35.875000000000455,3.5065284009760944e-10,-4.1157963221977555e-09,3.1249999999943157,3.94,1.92
4,71,2.84,147.8,38.59397713926912,44.86433792485219,-2.8333646501797385,1.8339898078888979,27.818087718031393,5.05,2.22
5,71,2.84,189.13,36.40398677344349,43.71325673295084,3.042774551137435,0.9299761694872615,-5.850409101803166,4.24,1.82
6,71,2.84,306.88,26.1,23.25,0.0,0.0,0.0,11.82,2.5
7,71,2.84,243.85,39.9,33.5,0.0,0.0,-1.5625,4.75,2.02
8,71,2.84,150.99,36.68576465565543,32.89378024022902,-2.8365286739713635,1.1743811106076905,9.993930672560452,5.76,2.43
9,71,2.84,216.21,30.726484332616305,36.531212248089,3.100252088617177,-0.3584399507211202,-0.9918897554494492,4.85,2.02
10,71,2.84,266.6,33.83453332021376,23.000000487891317,0.00020597419929435645,-0.00144366519751065,3.1249924735307104,9.2,2.5
11,71,2.84,250.38,26.14278247228012,24.00009016919683,0.0027411815353088897,-0.022867286915818942,-0.0015929449563714115,4.14,1.92
12,71,2.84,113.1,26.1,36.24999999999977,0.0,0.0,-1.5624999999943157,3.64,1.82
14,71,2.84,393.31,26.1,42.62499999999909,0.0,0.0,-4.6875,4.95,1.92
15,71,2.84,43.9,32.269155492257724,42.588308550975135,0.5799369887709802,-0.41616773051883715,-14.878339673374171,3.64,1.72
2,72,2.88,71.11,26.1,32.500000000000114,-3.141592653589793,0.0,1.562499999998579,4.24,1.92
3,72,2.88,283.93,31.781555362045925,36.124999999999545,2.216444805469564e-10,-2.6257598585783264e-09,4.687499999988631,3.94,1.92
4,72,2.88,146.09,37.98464275312248,46.34329666686163,-2.74520969387922,2.6138174415660274,52.229167187530834,5.05,2.22
5,72,2.88,187.39,36.54424553445369,43.47434710784569,3.0739751992695066,0.666072630504928,-3.6656945080862897,4.24,1.82
6,72,2.88,307.81,26.1,23.375,0.0,0.06529274493587972,3.1290073995467083,11.82,2.5
7,72,2.88,245.19,39.9,33.5,0.0,0.0,0.0,4.75,2.02
8,72,2.88,149.73,36.258474604578176,33.15164899612673,-2.8012426201115868,0.5740023467390643,4.813400048024448,5.76,2.43
9,72,2.88,214.75,30.79703677210493,36.43643036120085,3.083516257760957,-0.49334800837630866,-0.46404879363234386,4.85,2.02
10,72,2.88,267.52,33.834697786821486,23.250000337106574,0.0001702893230688396,-0.000355024046072822,3.1249984833453937,9.2,2.5
11,72,2.88,251.34,26.144985289327185,24.125046944947115,0.0019727652612608892,-0.0162269890744691,3.124188485979687,4.14,1.92
12,72,2.88,114.55,26.1,36.25000000000023,0.0,0.0,5.6843418860808015e-12,3.64,1.82
14,72,2.88,395.01,26.1,42.5,0.0,0.0,2.2737367544323206e-11,4.95,1.92
15,72,2.88,45.32,33.18327262219898,41.7503010621001,0.5485389959654801,-1.0628470124264515,-26.323725357416947,3.64,1.72
2,73,2.92,69.8,26.1,32.499999999999886,-3.141592653589793,0.0,-2.8421709430404007e-12,4.24,1.92
3,73,2.92,285.38,31.781555362295062,36.249999999999545,1.4059198250038207e-10,-1.651975625545078e-09,1.5625,3.94,1.92
4,73,2.92,144.38,37.16258364546755,49.04267129985466,-2.624259254854456,3.02781940765783,84.29736534838923,5.05,2.22
5,73,2.92,185.66,36.63897758454541,43.420001172303934,3.0960603615778295,0.4652923935976787,-0.9913062647129891,4.24,1.82
6,73,2.92,308.75,26.1,23.50032059196374,0.005223419594870382,0.11931412337667469,0.013311034452783588,11.82,2.5
7,73,2.92,246.53,39.9,33.5,0.0,0.0,0.0,4.75,2.02
8,73,2.92,148.49,35.80043775589502,33.278852244070976,-2.7906084862322382,-0.002057385080085794,1.633339143960427,5.76,2.43
9,73,2.92,213.3,30.89567690865465,36.49408834459841,3.0607842479470726,-0.6624954074740756,3.623742405459211,4.85,2.02
10,73,2.92,268.46,33.83485005835774,23.25000036655895,0.0001775722756085507,0.0007890834223293463,-3.124996381891094,9.2,2.5
11,73,2.92,252.31,26.146589914173788,24.250025248075204,0.0014430224093513466,-0.010932972623707026,-0.00040498706584912725,4.14,1.92
12,73,2.92,116.0,26.1,36.25000000000023,0.0,0.0,-1.5625000000056843,3.64,1.82
14,73,2.92,396.71,26.1,42.62500000000091,0.0,0.0,3.125,4.95,1.92
15,73,2.92,46.75,34.01078142458831,40.48241052238178,0.4949092277768643,-1.5295582102127971,-32.82204759015565,3.64,1.72
2,74,2.96,68.51,26.1,32.499999999999886,-3.141592653589793,0.0,1.562500000001421,4.24,1.92
3,74,2.96,286.83,31.78155536245364,36.249999999999545,8.948664032004672e-11,-1.0454288775371203e-09,1.1368683772161603e-11,3.94,1.92
4,74,2.96,142.68,36.044262611850186,53.08708589473278,-2.502984141266593,2.4443367247481405,93.36219051559601,5.05,2.22
5,74,2.96,183.92,36.70235186430294,43.39504260666865,3.1111985907573203,0.31700012900923724,-0.4521822210550681,4.24,1.82
6,74,2.96,309.69,26.109820118150004,23.376064882756225,0.009545129870133895,0.02377911399631323,-3.121628813109112,11.82,2.5
7,74,2.96,247.87,39.9,33.5,0.0,0.0,0.0,4.75,2.02
8,74,2.96,147.23,35.34311410577488,33.28231612764356,-2.8014072109179935,-0.43234853136773665,-4.958437688638639,5.76,2.43
9,74,2.96,211.84,31.032702421408054,36.726329753637586,3.030516625163031,-0.8812911925400826,5.347163996950712,4.85,2.02
10,74,2.96,269.38,33.835028071257604,23.000000626555284,0.0002334159968553351,0.0021752653038907967,-3.124986811899987,9.2,2.5
11,74,2.96,253.28,26.147784754744567,24.12501454598185,0.0010981274513643946,-0.007120833207902367,-1.562700592464239,4.14,1.92
12,74,2.96,117.45,26.1,36.12499999999977,0.0,0.0,-5.6843418860808015e-12,3.64,1.82
14,74,2.96,398.42,26.1,42.75,0.0,2.404980790582334,11.607905847853885,4.95,1.92
15,74,2.96,48.17,34.721448033163846,39.12453725488764,0.42617433914845604,-1.8101443255461147,-30.296771767335144,3.64,1.72
2,75,3.0,67.2,26.1,32.625,-3.141592653589793,0.0,1.562500000001421,4.24,1.92
3,75,3.0,288.28,31.781555362554574,36.250000000000455,5.695799387694933e-11,-6.638331263814057e-10,-1.562499999982947,3.94,1.92
4,75,3.0,140.97,34.63105691080992,56.511646541102344,-2.4287123168746043,0.8933265936821364,43.16093966357289,5.05,2.22
5,75,3.0,182.19,36.74447747147122,43.38382659461953,3.1214203718985685,0.2136908610019006,1.3600542073468205,4.24,1.82
6,75,3.0,310.62,26.11784993496078,23.25059028691501,0.007125748714575497,-0.06552473590543526,-1.573120246361725,11.82,2.5
7,75,3.0,249.21,39.9,33.5,0.0,0.0,1.5625,4.75,2.02
8,75,3.0,145.98,34.912034453531454,32.882177228979884,-2.8251963687416572,-0.751279692116853,-7.9392058073481735,5.76,2.43
9,75,3.0,210.38,31.221359425696512,36.92186146435447,2.9902809525438663,-1.1522719712254244,5.1652400958821545,4.85,2.02
10,75,3.0,270.3,33.83527954379977,23.00000142160695,0.0003515934999200887,0.004242065217122781,-1.5624609269931398,9.2,2.5
11,75,3.0,254.24,26.14870930100692,24.125009200678065,0.0008733557527191849,-0.00436823851875498,-9.731121014056043e-05,4.14,1.92
12,75,3.0,118.89,26.1,36.24999999999977,0.0,0.0,3.125000000002842,3.64,1.82
14,75,3.0,400.13,26.1,43.553632467829225,0.19239846324658672,4.826958121152805,44.164142424667375,4.95,1.92
15,75,3.0,49.6,35.304677965513505,38.058668780994964,0.3500976817331747,-1.8575034189774802,-24.39590804873052,3.64,1.72
2,76,3.04,65.9,26.1,32.625,-3.141592653589793,0.0,1.5625,4.24,1.92
3,76,3.04,289.73,31.78155536261882,36.12500000000091,3.637978807091713e-11,-4.2252457268983573e-10,-1.5625000000113687,3.94,1.92
4,76,3.04,139.26,33.087503635093135,56.539961067818616,-2.4315180137720223,-3.447358800894932,-114.84435338093317,5.05,2.22
5,76,3.04,180.45,36.772359177841636,43.5038469432564,3.1282938596374725,0.14221495571283072,-0.08936169987930498,4.24,1.82
6,76,3.04,311.55,26.123074235092094,23.250215263047288,0.004303150997698957,-0.06723824771258921,-0.006935248755610246,11.82,2.5
7,76,3.04,250.55,39.9,33.625,0.0,0.0,1.5625,4.75,2.02
8,76,3.04,144.73,34.52462738771803,32.64717966305571,-2.8615095862873416,-0.9555863139247904,-7.272134799091077,5.76,2.43
9,76,3.04,208.92,31.477935692351608,37.13954896130816,2.938334867464997,-1.4307609330353017,9.709268183114546,4.85,2.02
10,76,3.04,271.22,33.83567500332414,22.875003752395834,0.0005727812142248823,0.007567487476291369,-1.5623868343030267,9.2,2.5
11,76,3.04,255.21,26.14947033177594,24.125006761085036,0.0007486683698640917,-0.00197401345623752,-3.1250386313233776,4.14,1.92
12,76,3.04,120.35,26.1,36.375,0.0,0.0,2.8421709430404007e-12,3.64,1.82
14,76,3.04,401.84,26.766243924785872,46.28313139397339,0.38615664969222463,2.0161184510435186,26.87956773954795,4.95,1.92
15,76,3.04,51.03,35.76574613430237,37.1728646109892,0.27757406563025766,-1.7199563859468006,-16.9768017993963,3.64,1.72
2,77,3.08,64.59,26.1,32.75,-3.141592653589793,0.0,1.5625,4.24,1.92
3,77,3.08,291.17,31.78155536265971,36.124999999999545,2.3156143669211815e-11,-2.705077991595196e-10,-1.7053025658242404e-11,3.94,1.92
4,77,3.08,137.54,31.682428405161428,47.32409827062769,-2.704501020946199,-8.161101452817814,-169.9344798423814,5.05,2.22
5,77,3.08,178.71,36.79076000293383,43.376677658629184,3.1327975683555946,0.09366847568454517,-3.1639766739777997,4.24,1.82
6,77,3.08,312.48,26.12585384522,23.25003546701456,0.0017466888975681272,-0.06363393057480997,-0.0026006570965364517,11.82,2.5
7,77,3.08,251.9,39.9,33.625,0.0,0.0,-1.5625,4.75,2.02
8,77,3.08,143.47,34.19004735136704,32.3004064450526,-2.9016432738556404,-1.0114564801403318,-7.993061964944104,5.76,2.43
9,77,3.08,207.47,31.82112189627649,37.69860291900363,2.875820077901042,-1.6581891043907717,19.015117581552488,4.85,2.02
10,77,3.08,272.13,33.83632773353648,22.87501047486271,0.0009569924980232791,0.012957197265812312,1.5628254122632939,9.2,2.5
11,77,3.08,256.17,26.15015423123078,23.875006110172194,0.0007154346762199282,4.9512794148821176e-05,-3.1249999884322506,4.14,1.92
12,77,3.08,121.8,26.1,36.25,0.0,0.0,-3.125,3.64,1.82
14,77,3.08,403.56,27.494532470200514,45.70399788699306,0.3536879393300687,-1.5221918623776842,-23.30984470471492,4.95,1.92
15,77,3.08,52.46,36.119576686629465,36.70052463704326,0.21250117085743048,-1.4853517393788798,-8.930594368552079,3.64,1.72
2,78,3.12,63.28,26.1,32.75,-3.141592653589793,0.0,-1.5625,4.24,1.92
3,78,3.12,292.62,31.78155536268574,36.124999999999545,1.4739320874923578e-11,-1.7218245283520722e-10,5.6843418860808015e-12,3.94,1.92
4,78,3.12,135.83,31.48489645502077,42.945202680428096,-3.084406129997448,-5.470725649733424,-55.613642410189186,5.05,2.22
5,78,3.12,176.98,36.80287891054395,43.25072880933817,3.1357873376922365,0.06240728363242454,-0.017050957780384124,4.24,1.82
6,78,3.12,313.41,26.126323079745703,23.250007210479563,-0.0007875634482856775,-0.06628660324565114,0.0013944157016112513,11.82,2.5
7,78,3.12,253.24,39.9,33.5,0.0,0.0,1.5625,4.75,2.02
8,78,3.12,142.22,33.910523128084684,32.00773470586018,-2.9424261046985682,-0.9968437490359392,-4.897752413671299,5.76,2.43
9,78,3.12,206.01,32.27007320382682,38.66075836783236,2.805679739113735,-1.8043693881397118,26.274674260401184,4.85,2.02
10,78,3.12,273.05,33.83742630013023,23.0000297853769,0.001609356995490252,0.02201806994711986,3.1259371398031703,9.2,2.5
11,78,3.12,257.12,26.150836812240723,23.875006762010454,0.0007526293933959316,0.0018198519561217503,3.125035406117604,4.14,1.92
12,78,3.12,123.25,26.1,36.125,0.0,0.0,1.5625,3.64,1.82
14,78,3.12,405.27,28.03264619352488,44.4183438175962,0.26438130070201016,-2.0052439976950334,-25.194937642879722,4.95,1.92
15,78,3.12,53.9,36.384973439303536,36.45841706150503,0.15874592647994712,-1.1904033315773483,-7.217835070154081,3.64,1.72
2,79,3.16,61.97,26.1,32.625,-3.141592653589793,0.0,-3.125,4.24,1.92
3,79,3.16,294.06,31.781555362702306,36.125,9.381384558082573e-12,-1.0959568508085157e-10,5.6843418860808015e-12,3.94,1.92
4,79,3.16,134.11,31.486064526396426,42.875006877812545,3.1410262342547135,-0.7195274322704748,-0.877495687269743,5.05,2.22
5,79,3.16,175.25,36.810846621590436,43.37531358200676,3.1377901510461887,0.041436577896092786,1.5550712220854166,4.24,1.82
6,79,3.16,314.34,26.124388976903262,23.25014702027069,-0.003556239362083602,-0.07583271897278301,0.006736754352004937,11.82,2.5
7,79,3.16,254.58,39.9,33.75,0.0,0.0,3.1249999999943157,4.75,2.02
8,79,3.16,140.96,33.68342271872001,31.908586251958894,-2.9813907737785157,-0.9120177523706374,-3.1899646871383425,5.76,2.43
9,79,3.16,204.55,32.840625265808,39.80057685983573,2.731470526849865,-1.7933818578373604,30.95280813459061,4.85,2.02
10,79,3.16,273.97,33.83928895296486,23.12508544604696,0.0027184380937930186,0.03736305819347771,3.127700385933906,9.2,2.5
11,79,3.16,258.08,26.151591753643658,24.125008942661605,0.0008610228327099456,0.0038610733512072382,4.687586257789235,4.14,1.92
12,79,3.16,124.69,26.1,36.375,0.0,0.0,4.6875,3.64,1.82
14,79,3.16,406.99,28.423096583220396,43.68840287556268,0.1932684195144656,-1.5535187799117436,-15.56671891248061,4.95,1.92
15,79,3.16,55.34,36.58064448819026,36.12309783143093,0.11726890433124293,-0.9190595045347096,-5.659349233377952,3.64,1.72
2,80,3.2,60.67,26.1,32.5,-3.141592653589793,-2.1316282072803006e-14,-3.124999999998579,4.24,1.92
3,80,3.2,295.51,31.78155536271285,36.125,5.971667604853792e-12,-6.97462848701893e-11,5.6843418860808015e-12,3.94,1.92
4,80,3.2,132.4,31.48683927354782,42.87500302544652,3.1412169826005014,0.003966077111357436,-6.934054761131847e-05,5.05,2.22
5,80,3.2,173.51,36.81607365796442,43.375134507105,3.139102263923924,0.027219352345468906,-1.5657060204523532,4.24,1.82
6,80,3.2,315.27,26.119708446647188,23.250546150827724,-0.0068541809661084585,-0.08799128965719716,0.014476593371796298,11.82,2.5
7,80,3.2,255.94,39.9,33.749999999999545,0.0,2.1053118095971467e-14,5.6843418860808015e-12,4.75,2.02
8,80,3.2,139.7,33.5033248836979,31.752537530889114,-3.015387524888219,-0.7893724751257452,-3.2456357802242337,5.76,2.43
9,80,3.2,203.09,33.5396203189842,41.136983018599615,2.6622091904867453,-1.5576156138272736,32.76598188041913,4.85,2.02
10,80,3.2,274.9,33.842455422992224,23.25024581625161,0.0045984016509681425,0.06378440825349871,1.5703210655336761,9.2,2.5
11,80,3.2,259.05,26.15249858671858,24.250013662633595,0.0010615152614925627,0.0064306008084745354,1.5626749611097352,4.14,1.92
12,80,3.2,126.16,26.1,36.5,0.0,1.960117891697902e-14,-1.5624999999943157,3.64,1.82
14,80,3.2,408.7,28.70393591728939,43.17300630459775,0.14009979830907016,-1.1587279958813956,-7.445733873979179,4.95,1.92
15,80,3.2,56.77,36.72308652750101,36.005669122834796,0.08522116611717045,-0.7014460157266579,-0.6959735012171109,3.64,1.72
2,81,3.24,59.37,26.1,32.375000000000114,3.1415926535897913,2.1316282072803006e-14,-1.562499999997101,4.24,1.92
3,81,3.24,296.95,31.781555362719562,36.125000000000455,3.801403636316536e-12,-4.443227792491691e-11,-5.6274984672199935e-12,3.94,1.92
4,81,3.24,130.68,31.48735307795028,42.87500133056874,3.1413435204236224,0.002624777399731215,-1.5625304830367668,5.05,2.22
5,81,3.24,171.78,36.81948829159614,43.25005710037057,3.139967699233827,0.018176970377773216,-0.0013902444885616205,4.24,1.82
6,81,3.24,316.2,26.11164000065702,23.251305147740432,-0.010595542534659774,0.007870775933701654,1.5613335551161072,11.82,2.5
7,81,3.24,257.28,39.9,33.750000000000455,1.7763568394002505e-15,-2.0975431313332615e-14,1.5625000000114824,4.75,2.02
8,81,3.24,138.44,33.36368643087759,31.648935389540956,-3.0445405717885756,-0.6662967738193757,-3.6747441154607827,5.76,2.43
9,81,3.24,201.63,34.35852143484728,42.421855410269266,2.6068612777436826,-1.1161945320000655,27.258062725473906,4.85,2.02
10,81,3.24,275.83,33.84784204032197,23.250711131289655,0.007821190754072838,0.10958139145907433,-1.5397544798597096,9.2,2.5
11,81,3.24,260.02,26.153651094024536,24.250022939550384,0.001375470897387654,0.009597405324558805,0.0003364014717703867,4.14,1.92
12,81,3.24,127.61,26.1,36.250000000000455,1.7763568394002505e-15,-1.9533820913830625e-14,-1.562499999997101,3.64,1.82
